Park,Timepoint,Year,Name,Municipality,Urban_Kmeans_Cluster,MedianIncome,Distance.From.CityCenter(km),Park_Area(m2),Perimeter-Area_ratio,Population_Density_in_Surrounding_Area,Imperviousness_in_500m_boundary,Soil_Water_Holding_Capacity,BD_mean,Soil_Nitrogen_Percentage,Soil_Carbon_Percentage,Soil_pH,MedianResidentAge,Soil_Sand,Soil_Silt,Soil_Clay,Soil_Saturation,Soil_Moisture,PC1_Urban,PC2_SoilSpatial,PC3_SoilResource,Abundance_per_kg,Richness,BrayCurtis_BetweenPark,Shannon_WholePark,Entomobryidae,Sminthuridae,Isotomidae,Onychiuridae,Neanuridae,Hypogasturidae,Oribatidae_Phenopelopidae_Morpho1,Prostigmata_Erythraeoidea_Morpho2,Prostigmata_Tydeidae_Morpho_2,Mesostigmata_Rhodacaridae_Morpho4,Mesostigmata_Digamasellidae_Longoseuis_Morpho4,Mesostigmata_Macrochelidae_Morpho1,Mesostigmata_Rhodacaridae_Minirhodacarellus_minimus,Oribatidae_Brachychthoniidae_Morpho1,Prostigmata_Erythraeoidea_Morpho3,Prostigmata_Tetranychoidea_Morpho1,Prostigmata_Erythraeoidea_Morpho1,Prostig12,Oribatidae_Eniochthoniidae_Morpho1,Prostigmata_Pyemotoidea_Morpho2,Prostigmata_Tydeidae_Morpho_1,Mesostig1,Mesostigmata_Rhodacaridae_Morpho2,Mesostigmata_Dermanyssidae_Morpho1,Mesostigmata_Parasitidae_Morpho2,Mesostigmata_Dermanyssidae_Morpho2,Mesostigmata_Laelapidae_Morpho4,Mesostigmata_Laelapidae_Morpho5,Mesostigmata_Digamasellidae_Morpho3,Mesostigmata_Ascidae_Xenoseius_Morpho2,Mesostigmata_Digamasellidae_Morpho1,Mesostig11,Mesostigmata_Blattisociidae_Lasioscius_Morpho1,Mesostigmata_Parholaspididae_Morpho1,Mesostigmata_Rhodacaridae_Morpho1,Mesostigmata_Parasitidae_Morpho1,Mesostigmata_Laelapidae_Morpho1,Mesostigmata_Trachyuropodidae_Morpho1,Mesostigmata_Blattisociidae_Morpho2,Mesostigmata_Eviphididae_Morpho2,Mesostigmata_Ascidae_Morpho1,Mesostigmata_Ameroseiidae_Morpho1,Mesostigmata_Rhodacaridae_Protogamasellopsis_Morpho3,Mesostigmata_Thinozerconidae_Morpho1,Mesostig24,Mesostigmata_Eviphididae_Morpho3,Mesostigmata_Ascidae_Xenoseius_Morpho3,Mesostigmata_Uropodidae_Morpho1,Mesostigmata_Digamasellidae_Morpho2,Endeostigmata_Alicorhagiidae_Morpho1,Mesostigmata_Laelapidae_Morpho2,Mesostigmata_Uropodoidae_Morpho3,Mesostigmata_Ameroseiidae_Morpho2,Mesostigmata_Pachylaelapidae_Sphaeerolaelaps_halothyroidea,Oribatidae_Parakalummidae_Morpho1,Oribatidae_Oribatellidae_Oribatella_Morpho1,Oribatidae_Tectocepheidae_Techtocepheus_Morpho3,Oribatidae_Galumnidae_Morpho3,Oribatidae_Oribatulidae_Morpho2,Oribatid8,Oribatidae_Parakalummidae_Morpho3,Oribatidae_Galumnidae_Morpho1,Oribatidae_Eupthiracaridae_Morpho1,Oribatidae_Hermanniidae_Hermania_reticulata,Oribatidae_Camisiidae_Platynothrus_peltifer,Oribatidae_Tectocepheidae_Morpho1,Oribatidae_Haplozeticae_Morpho1,Oribatidae_Galumnidae_Morpho2,Oribatidae_Oribatellidae_Morpho2,Oribatidae_Tectocepheidae_Morpho2,Oribatidae_Parakalummidae_Neoribates_Morpho2,Oribatidae_Opiidae_Morpho1,Oribatidae_Achipteriidae_Morpho1,Oribatidae_Eulohmanniidae_Morpho2,Oribatidae_Oribatulidae_Morpho1,Astig2,Astigmata_Hypopi_Morpho1,Astig4,Astigmata_Hypopi_Morpho2,Astigmata_Acaridae,Prostigmata_Pyemotoidea_Morpho1,Astig8,Astig9,Astig10,Astig11,Astig12,Astig13,Astig14,Astig15,Astig16,Brachymyrmex_depilis,Ponera pennsylvanica,Tetramorium_immigrans,Lasius_americanus,Lasius_nearcticus,Enchytraeid,Fungus_Gnat_Larvae,Millipede,Pauropod,Protura,Staphylinid,Symphylan,Isopod,Snail,Pseudoscorpion,Parasitic wasp,Mesostigmata_Trachyuropodidae_Leonardiella_Morpho1,Prostig20,Mesostigmata_Podocinidae_Morpho1,Mesostigmata_Laelapidae_Ololaelaps_Morpho3,Mesostigmata_Eviphididae_Morpho1,Prenolepis_imparis,Lithobiidae,Geophilidae,Total_Centipedes,Japygoidea,Campodeidae,Total_Diplura,Prostig 22,Mesostigmata_Uropodidae_Morpho2,Earwig,Tetramorium immigrans,Araneae
16,Spring,2021,JonesSquarePark,City of Rochester,High_Urban,13514,2.18,28951.95,0.023876457,8557.9,58.64546226,26.97466468,1.398721544,0.2145617,3.068827,6.04,28.4,40,42,18,0.616455711,16.62868609,-0.228354484,-0.086194753,-0.868676136,308.3110214,30,0.350170467,1.780170565,0,0.00106959,0.016386138,0,0,0,1.96E-04,0,0,3.66E-04,0,0,0,0,0,0,0,0.00106959,0,0,0,0,0.00236109,3.66E-04,0,0,0.018342262,0,0,0,0,1.96E-04,0,0.00123637,0,4.12E-04,0,0,0,0,0,0,0,0,0,1.96E-04,0,0,0,0,0.00106959,0,0,0,0.010777646,0.148001075,0,9.63E-04,0,0,1.83E-04,0,0,0,0,0,9.63E-04,5.88E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05285415,2.06E-04,0,0,0.035605929,0.001751807,0.001098853,0,0,6.87E-04,5.62E-04,0.008067145,0,0,0,0,0,0,0,0,0,0,0,0,0.001379569,0,0,9.63E-04,0,0,0,0,3.92E-04
16,Spring,2022,JonesSquarePark,City of Rochester,High_Urban,13514,2.18,28951.95,0.023876457,8557.9,58.64546226,26.97466468,1.398721544,0.2145617,3.068827,6.04,28.4,40,42,18,0.616455711,16.62868609,-0.228354484,-0.086194753,-0.868676136,138.0055195,41,0.643688038,2.837775319,0,0.006558949,0.01008628,0,0,0.001392724,7.25E-04,0,0,0.001060363,0,0,0,0,0,0,0,5.22E-04,0,0,0.001557574,0,9.57E-04,0,0,0,0.00390567,0,0.002551545,0,0,7.83E-04,0,0.001711221,0.002204255,0,0,0,2.17E-04,0,0,0,7.91E-04,0,0,0,0,0,0,0,0,0,0,0,0.007348978,0.016480461,0.001491634,0.001998698,4.82E-04,2.61E-04,0.001348142,5.22E-04,2.17E-04,0,0,2.65E-04,5.26E-04,0,0,0,0,0.001926804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016846397,7.25E-04,0,2.17E-04,0.030895489,0.004415837,8.97E-04,0,0,0.005863867,4.49E-04,0.005611529,0,0,0,0,0,0,0,0,0,0,2.32E-04,0,2.32E-04,0.001732882,0,0.001732882,0,0,0,0,2.65E-04
18,Fall,2021,LaSallesLandingPark,Town of Penfield,Low_Urban,91788,7.19,31758.9,0.034321718,1122.1,6.890831391,26.69950739,1.58470001,0.147487,1.97459,6.57,42,63,23,14,0.431627879,11.52425173,-0.092080753,1.113156441,0.463714945,170.245953,40,0.334055028,2.371841601,0.002700263,0.002009139,0.011701454,6.88E-04,0,0,0,0,0,0,0,0,0,0,2.27E-04,0,0,0,0,0,2.01E-04,0,0.00113582,0,0,0,0.002958081,0,0,7.13E-04,0,0,0,0.001035092,5.18E-04,0,0,0,2.29E-04,2.01E-04,6.81E-04,0,0.00327621,0.005922256,6.88E-04,0,2.59E-04,2.27E-04,0.002530413,0,0,4.02E-04,0,2.59E-04,0.003501055,0.070276338,0,0.002958242,0,0.008819684,0.012831076,0,0.001005569,0,2.29E-04,0,0.004399141,0.002328957,0,0,0,0,0,0,0,0,0,0,2.01E-04,6.03E-04,0,0,0,0,0,0,0,0,0,0,0.017270374,0,0,0.00510487,0,2.01E-04,0,0,0,0,7.76E-04,0,0,0,0,0,0,0,0,0,0,0,4.60E-04,0,4.60E-04,0,0,0,0,0,0,0,2.59E-04
18,Fall,2022,LaSallesLandingPark,Town of Penfield,Low_Urban,91788,7.19,31758.9,0.034321718,1122.1,6.890831391,26.69950739,1.58470001,0.147487,1.97459,6.57,42,63,23,14,0.431627879,11.52425173,-0.092080753,1.113156441,0.463714945,317.641011,30,0.460621848,1.732361354,2.14E-04,2.14E-04,0.010045506,0,0,0,7.11E-04,0,0,0,0,0,0,0,2.39E-04,0,0,0,0,0,0,0,0,0,0,0,0.00106841,0,0.00487476,0.001187042,6.41E-04,0,0,4.74E-04,2.37E-04,0,0,0,4.74E-04,9.40E-04,0,0,0,0.002841589,4.76E-04,0,0,4.70E-04,0,0,0,0,0,0,0.019970065,0.181509129,0,0.023925737,0,0.02965971,0.014483052,0,0.006169626,0,0,0,0.003794166,0.001185677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002354046,0,0.002845624,0.005478753,0,4.70E-04,0,0,0,2.35E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52E-04
18,Spring,2021,LaSallesLandingPark,Town of Penfield,Low_Urban,91788,7.19,31758.9,0.034321718,1122.1,6.890831391,26.69950739,1.58470001,0.147487,1.97459,6.57,42,63,23,14,0.431627879,11.52425173,-0.092080753,1.113156441,0.463714945,112.811124,41,0.669334711,2.721621188,0.001137906,9.47E-04,0.006065689,0.035957676,0.001142427,0,4.88E-04,0,0.001362984,0,0,0,0,0,0,0,0,0.001606311,0,0,2.29E-04,0,0.003565505,0,0,9.09E-04,0.004565554,0,0,2.01E-04,0,0,2.59E-04,8.82E-04,4.59E-04,0,0,0,0,0,0.001590148,4.54E-04,0,0.002710815,2.27E-04,0,6.03E-04,0,0,0.002276045,0,2.27E-04,0,0,0.004358033,0.013921574,2.29E-04,0,4.54E-04,0,0.005230133,0,0.002022717,7.18E-04,5.18E-04,0,0.00481358,2.59E-04,0,7.76E-04,0,0,0,0,0,0,0,0,0,2.59E-04,0,0,0,0,0,0,0,0,0,0,0.005224773,0,0,0.003840734,0,2.27E-04,0,0,0,0,7.47E-04,4.02E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45E-04
18,Spring,2022,LaSallesLandingPark,Town of Penfield,Low_Urban,91788,7.19,31758.9,0.034321718,1122.1,6.890831391,26.69950739,1.58470001,0.147487,1.97459,6.57,42,63,23,14,0.431627879,11.52425173,-0.092080753,1.113156441,0.463714945,176.8666598,37,0.523879916,2.204580839,0.001372975,0.001777236,0.05146986,0,0,0,2.04E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004881287,0,0,0,0.004794663,4.55E-04,7.32E-04,6.64E-04,0,0,0,0.001421984,4.78E-04,0,0,0,2.44E-04,0,0,0,0,0.001868685,0,0,0,8.85E-04,0,0,0,0,0,0,0.002650245,0.055235198,9.34E-04,0.006727797,4.42E-04,0.001220322,0.013274388,0,0.00132727,0,0,0,0.012299246,4.67E-04,0,0,0,0,0,0,2.21E-04,0,0,2.21E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.002128021,0,0.003968886,0.001464386,2.21E-04,4.65E-04,4.42E-04,0,0,4.88E-04,2.21E-04,0,0,0,0,0,0,0,0,0,2.44E-04,0,4.78E-04,0,4.78E-04,0,0,0,0,0,0,0,0
19,Fall,2021,LegionEyerPark,Town of East Rochester,Low_Urban,31839,11.95,78971.22,0.013885312,4170.9,18.12318069,29.26045016,1.635282196,0.2519693,3.760313,7.41,38.6,46,36,18,0.770579165,22.54749326,0.624168257,0.122611894,-0.262559209,68.69762225,32,0.754972444,2.637548854,0.001628735,9.93E-04,0.010567809,0,0,0.001576117,2.25E-04,0,0,0,0,0,0,0,0,0,0,0.001085823,0,0,2.71E-04,0,0.002171646,5.43E-04,0,0,0,0,0.005972027,0.002443102,0,0,2.25E-04,8.14E-04,0,0,0.001085823,4.50E-04,4.50E-04,0,0,0,0,0.002171646,0,0,0,0,2.25E-04,0.002171646,0,2.71E-04,0,0,0,0.02017604,0,0,0,2.25E-04,0,0,0,0,0.001350957,0,2.71E-04,0.003602552,0,0,0,0,0,0,0,0,0,0.002939807,0,9.01E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43E-04,4.50E-04,0,0,0,4.97E-04,0,0,0,0,0,0,0,0,5.43E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.001853894
19,Fall,2022,LegionEyerPark,Town of East Rochester,Low_Urban,31839,11.95,78971.22,0.013885312,4170.9,18.12318069,29.26045016,1.635282196,0.2519693,3.760313,7.41,38.6,46,36,18,0.770579165,22.54749326,0.624168257,0.122611894,-0.262559209,212.5309373,30,0.400927339,1.896379439,0.005371166,0.001772547,0.016824321,0.001051852,0,0,0,0,0,4.92E-04,0,0,0,0,0,0,0,0,0,0,0,2.46E-04,0,2.33E-04,0,0,0.006279538,4.66E-04,0.009663657,0.001051852,0,0.002327515,0,0,0,0,0,0,0.001893391,0.001893391,3.54E-04,0,0,0.00214834,0,0,2.33E-04,0,2.46E-04,0,0,0,0,0,0,0.113271456,0,0,0,0,0.018707068,0,0,0,0.012116049,0,0,0.006257413,0.001230728,0,0,2.46E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46E-04,2.33E-04,0,0,0,0.005912617,0,0,0,0,0,0,0,0,0,0,0,0,2.33E-04,2.33E-04,0,0,0,0,0,0,0,6.98E-04
19,Spring,2021,LegionEyerPark,Town of East Rochester,Low_Urban,31839,11.95,78971.22,0.013885312,4170.9,18.12318069,29.26045016,1.635282196,0.2519693,3.760313,7.41,38.6,46,36,18,0.770579165,22.54749326,0.624168257,0.122611894,-0.262559209,72.291346,26,0.771627588,2.303536845,2.71E-04,2.71E-04,0.007912191,0.002171646,0,0,0,0,0,0.001125798,0,0,0,0,0,0.002443102,0,0,0,0,0,0,0.001350957,0,0,0,0.00243678,4.50E-04,0,5.43E-04,0,0,0,0.00274821,0,0,2.71E-04,0,0,0,2.25E-04,0,0,0.002701914,2.71E-04,0,0,0,0,0,0,0,0,0,0,0.020422208,0,0,0,2.25E-04,9.01E-04,0,0,0.01756244,9.47E-04,0.002026436,0,0.003972922,0,0,0,0,0,0,0,0,0,2.25E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71E-04,0,0,0,0,2.71E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71E-04,0,0,0,0,0,0,0,0
19,Spring,2022,LegionEyerPark,Town of East Rochester,Low_Urban,31839,11.95,78971.22,0.013885312,4170.9,18.12318069,29.26045016,1.635282196,0.2519693,3.760313,7.41,38.6,46,36,18,0.770579165,22.54749326,0.624168257,0.122611894,-0.262559209,101.6749505,14,0.467118111,0.84439459,0,0,0.008219615,0,0,7.51E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43E-04,0.001302287,0,0,0,0,2.60E-04,0.001823202,7.71E-04,0,0,0,2.21E-04,0,0,0,0,0,0,0,0,0,0,0.001000688,0,0,0,2.50E-04,0,0,0,0,0,0,0.082808375,0,0,0,0,0,0,0,0.002001375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001302287,5.21E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Fall,2021,LookupPark,Town of Henrietta,Low_Urban,73475,12.21,159498.8,0.01306944,1784.9,8.98716486,30.31458532,1.701364364,0.3610481,4.509291,7.59,38.1,51,29,20,0.614296268,18.62213662,0.62139014,0.471860559,0.47569416,185.9293676,39,0.694001796,3.025412986,0.004611217,0.00211958,0.021252477,0.004827902,0,0.017710965,4.19E-04,0,0,0.001521498,0,0.001257605,0,0,0,0,0,0,0,0,0,0,0.003005129,2.21E-04,0,0,0.005496765,0,0.002840416,0,0,0,0,0.004333702,0,0,4.33E-04,2.17E-04,0.001097531,0,0,0,0.014347142,0.004126295,0,0,0,0,6.59E-04,0.001502564,0,0,0,0,0.013561071,0.003692988,0,0.007235244,0,2.21E-04,0,0,0,0,0.002388238,0,0.02095139,0,0,0,0,0.001106935,0,2.21E-04,0,0,0,0,0.008855483,0,0,0,0,0,0,0,0,0,0,0,0.009119583,0,0,0,0,0,0,0,0,2.21E-04,0.001917064,0.017031891,4.19E-04,0.001055088,0,0,0,0,0,0,0,0,0.001478992,6.41E-04,0.00211958,0,0,0,0,0,0,0,0.001690975
20,Spring,2021,LookupPark,Town of Henrietta,Low_Urban,73475,12.21,159498.8,0.01306944,1784.9,8.98716486,30.31458532,1.701364364,0.3610481,4.509291,7.59,38.1,51,29,20,0.614296268,18.62213662,0.62139014,0.471860559,0.47569416,124.9930408,42,0.761611967,2.919355972,0.005247104,0.012628252,0.028535181,0.016311925,0,0.003542193,0.00390961,0,0,0.001328322,0,0,0,0,0,0.001257605,0,4.19E-04,0,0,0,0,0.002185659,8.67E-04,0,0,0.008501894,2.21E-04,0,0.002110176,0.001935997,0.001097531,0,4.33E-04,0,4.19E-04,0,0,0,0,8.38E-04,0,0.001992484,0.001069257,0,0,2.17E-04,0,0,8.53E-04,6.50E-04,0,0,0,0.002642539,0.002383536,0,0.002213871,0.001271773,4.43E-04,0.001055088,0,4.19E-04,0.003245449,6.50E-04,0,0.007084216,0,0,0,0,0.002435258,0,0,0,0,0,0,0,0.00105979,0,0,0,0,0,0,0,0,0,0,4.38E-04,0,0,0,0,0.001106935,2.21E-04,2.17E-04,0,0,0,6.55E-04,0,0,0,0,0,0,0,0,0,0,0,0,8.81E-04,0,0,0,0,0,0,0,0
20,Spring,2022,LookupPark,Town of Henrietta,Low_Urban,73475,12.21,159498.8,0.01306944,1784.9,8.98716486,30.31458532,1.701364364,0.3610481,4.509291,7.59,38.1,51,29,20,0.614296268,18.62213662,0.62139014,0.471860559,0.47569416,48.54719275,34,0.800693989,2.721774672,2.72E-04,0.001495472,0.008851566,4.89E-04,0,0.003863193,0,0,0,0.00120388,0,0,0,0,0,0,0,2.52E-04,0,0,0,0,2.52E-04,0,0,0,0.001537496,0,9.63E-04,0,0,0,2.45E-04,2.41E-04,5.43E-04,0,0,0,2.45E-04,0,9.93E-04,0,0,2.52E-04,0,0,0,0,0,2.72E-04,0,0,0,0,0.001476988,0.004646273,2.72E-04,0.001947763,0,0,2.72E-04,0,0,2.72E-04,2.72E-04,0,4.92E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010428808,0,4.82E-04,2.41E-04,0.003521749,7.61E-04,5.12E-04,4.92E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45E-04,0,2.45E-04,0,0,0,0,0,0,0,0
22,Fall,2021,MaplewoodPark,City of Rochester,Low_Urban,34565,3.43,40908.84,0.020882284,2460.1,42.93470919,27.48054475,1.437385223,0.3018305,4.059877,6.17,48.4,32,46,22,0.580745767,15.95921003,0.285313254,-0.235020582,-0.243690043,133.2289713,41,0.667673584,2.654634988,0.004158585,2.38E-04,0.010824378,0,0,0,8.72E-04,0,0,4.57E-04,0,7.14E-04,0,0,0,0,0,0,0,0,0,0,0.001189389,0,0,0,0.003465952,9.14E-04,0.006971495,4.76E-04,0,0,0,0,0,2.19E-04,0,0,7.14E-04,0,0,0,8.52E-04,0,0,0,0,0,0,4.26E-04,0,0,0,0,0.001991695,0.005931509,0.001166619,0,0,0,0.004749822,0.006394874,0,0,0,0,0,0,0,0,0,7.94E-04,0,0,0,0,0,2.13E-04,5.81E-04,4.26E-04,0,0,0,0,0,0,0,0,0,0,0.023212077,0,0.008300857,0,0.035296657,0.001278062,2.91E-04,2.91E-04,2.13E-04,2.38E-04,4.57E-04,0.004114964,0,0,0,0,0,0,0,2.38E-04,0,0,7.94E-04,0.001162704,0.001957067,2.13E-04,0,2.13E-04,0,0,0,0,2.19E-04
22,Fall,2022,MaplewoodPark,City of Rochester,Low_Urban,34565,3.43,40908.84,0.020882284,2460.1,42.93470919,27.48054475,1.437385223,0.3018305,4.059877,6.17,48.4,32,46,22,0.580745767,15.95921003,0.285313254,-0.235020582,-0.243690043,199.1448073,36,0.552757719,2.818579607,8.85E-04,0.005762925,0.007124097,0,0,0,0.003991076,0,0,0,0,0,0,0,9.65E-04,0,0,0,0,0,0,0,0.003756394,0,0,0,0,2.09E-04,0.002653193,0,0,0.004174294,0,0.002606239,7.85E-04,0.002089503,0,0,0.005010095,0,0.001401954,0,0.003504886,0,0,0,0.007305986,0,0,0.001670152,0,0,0,0,0.019536396,0.018980219,0,0,0,0,0.004413363,0,0,0,0,0,0,0,0,0,0,7.01E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03919329,0,0,0.024308982,0.02159094,2.34E-04,0.001826765,0,0,4.17E-04,6.25E-04,0.003440589,2.34E-04,2.34E-04,0,0,0,0,0,0,0,0,0.002032155,0,0.002032155,0.002284319,0,0.002284319,0,0,0,0,8.82E-04
22,Spring,2021,MaplewoodPark,City of Rochester,Low_Urban,34565,3.43,40908.84,0.020882284,2460.1,42.93470919,27.48054475,1.437385223,0.3018305,4.059877,6.17,48.4,32,46,22,0.580745767,15.95921003,0.285313254,-0.235020582,-0.243690043,170.3703918,32,0.605138298,2.048155346,8.64E-04,2.38E-04,0.010913254,4.26E-04,0,0,4.32E-04,0,0,0,0,2.13E-04,0,0,0,6.70E-04,0,0,0,0,0,2.13E-04,0.00467522,6.57E-04,0,0,0.002254441,4.26E-04,0,0,4.32E-04,0,0,0,0,0,0,0,0,0,0.001540807,0,4.26E-04,0,0,0,0,0,0,0.001361717,0,0,0,0,0.001676281,0.022479933,0,8.76E-04,0,0,0,0,4.26E-04,0,0,0,0,0,0,0.001532901,0,0.005474645,0,0,0,0,0,0,4.57E-04,4.38E-04,0,0,0,0,0,0,0,0,0,0,0.037531802,4.26E-04,0,0.007254296,0.06372487,0,0,2.13E-04,2.13E-04,0,0,0.001085028,0,0,0,0,0,0,0,0,0,0,0,0,8.19E-04,0,0,0,0,0,0,0,0
22,Spring,2022,MaplewoodPark,City of Rochester,Low_Urban,34565,3.43,40908.84,0.020882284,2460.1,42.93470919,27.48054475,1.437385223,0.3018305,4.059877,6.17,48.4,32,46,22,0.580745767,15.95921003,0.285313254,-0.235020582,-0.243690043,90.98881625,39,0.710952766,2.848628074,0.005608689,0.002923477,0.013976178,0,0,2.04E-04,8.50E-04,0,0,0,0,0,0,0,2.12E-04,0.007578882,0,0,0,0,0,0,0.001879499,0,4.25E-04,0,6.29E-04,0,8.45E-04,0,0,0,0,4.25E-04,0.001253541,2.12E-04,0,0,2.12E-04,0,0,0,0.004421014,0,0,0,0,0,0,0.001905952,0,0,0,0,0.002114605,4.20E-04,0,0,2.08E-04,0,0.001464466,0,2.08E-04,0,0,0,0,0,0,0,0,4.25E-04,0,0,0,0,0,2.11E-04,4.23E-04,0,0,0,0,0,0,0,0,0,0,0,0.020225376,0.001430105,0.001684196,0.006768694,0.00327501,4.21E-04,0.001658355,0,6.32E-04,6.29E-04,0,0.001057336,0,0,0,0,0,0,0,0,0,0,0,6.37E-04,6.37E-04,0.00144941,0,0.00144941,0,0,0,0,0
23,Fall,2021,MendonCenterPark,Town of Mendon,Low_Urban,114359,17.93,8822.21,0.043735073,186.5,0.626185958,28.1557954,1.739279139,0.3378966,4.988034,6.91,47.1,55,26,19,0.586078073,16.50149431,0.557403347,0.44532379,1.123491677,245.5043993,43,0.376452092,2.5046992,0.001854415,0,0.016683744,4.79E-04,0,0,0,0,0,0.00505784,0,4.69E-04,0,0,0,0,0,0,0,0,0,0,0.006371311,0.002368112,0,0,0.027526071,0,0.003651858,0,0,2.30E-04,0,0.002732294,0,0,0,0.001379354,2.24E-04,0,0,0,0,0.009743609,0.001357502,2.32E-04,0,0,2.24E-04,0,0,7.08E-04,0,0,0.011052217,0.092561627,0,0.008082547,0,0.00431837,0.001656055,0.002297115,0.001428382,0,0.001837692,0,0.009635152,0.00278174,0,0,0,0,0,0,0,0,0,2.30E-04,0,8.95E-04,0,0,0,0,0,0,0,0,0,0,0.010242218,0.001158435,2.32E-04,2.39E-04,0.011358773,2.24E-04,0,0,2.39E-04,0,9.40E-04,7.18E-04,0,0.001163903,0,0,0,0,0,4.54E-04,2.39E-04,0,0,0,0,0,0,0,0,0,0,0,2.30E-04
23,Fall,2022,MendonCenterPark,Town of Mendon,Low_Urban,114359,17.93,8822.21,0.043735073,186.5,0.626185958,28.1557954,1.739279139,0.3378966,4.988034,6.91,47.1,55,26,19,0.586078073,16.50149431,0.557403347,0.44532379,1.123491677,363.6573768,41,0.438506081,2.251632806,0.003037986,0.003589788,0.013604688,0.002014283,0,0,0.001055202,0,0,3.04E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.001007141,0,0,0,8.03E-04,7.55E-04,0.006454836,2.68E-04,0,0,0,0.006223189,5.04E-04,0,0,0,2.52E-04,0.002183819,0,0,0,0.006060126,2.52E-04,0,0,0,5.04E-04,0.004236618,0,0,0,0,0.009480742,0.168256707,0,0.009055097,0,0.001007141,0.004472595,0.026176333,3.08E-04,0,0.01153228,0,0,0.030797651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025310414,3.04E-04,0.002861973,0.003369331,0.00803417,0,3.08E-04,0,0,0,0.003736829,0,0,0,0,0,5.36E-04,0,0,0,0,0,7.71E-04,0,7.71E-04,2.68E-04,0,2.68E-04,0,0,0,0,0.002922984
23,Spring,2021,MendonCenterPark,Town of Mendon,Low_Urban,114359,17.93,8822.21,0.043735073,186.5,0.626185958,28.1557954,1.739279139,0.3378966,4.988034,6.91,47.1,55,26,19,0.586078073,16.50149431,0.557403347,0.44532379,1.123491677,301.909125,42,0.298171293,2.275116266,0,0.001389577,0.004404025,0,0,0,0.00323777,0,0,0.001854493,0,0,0,0,0,0.007501685,0,0,0,0,0,0,0,0,0,0,0.009258905,4.64E-04,0,2.39E-04,0.001148558,0,2.32E-04,0.006027104,9.27E-04,2.39E-04,0,0,0,0,2.24E-04,0,0,0.004238182,0.00162965,0,0,0,0,4.79E-04,4.47E-04,0,2.32E-04,0,0.017645551,0.133908265,0,0.00555948,4.64E-04,0.003245364,0.004921863,0,2.39E-04,0.00687452,0.017237045,0,0.012721458,0.00763676,0.005563481,4.47E-04,0,0,0,0,0,0,0,2.24E-04,0,2.24E-04,0,0,0,0,0,0,0,0,0,0,0.036028812,0.001573653,0,0.00139087,0,2.24E-04,0,0,2.30E-04,0,6.89E-04,0,0,2.30E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59E-04
23,Spring,2022,MendonCenterPark,Town of Mendon,Low_Urban,114359,17.93,8822.21,0.043735073,186.5,0.626185958,28.1557954,1.739279139,0.3378966,4.988034,6.91,47.1,55,26,19,0.586078073,16.50149431,0.557403347,0.44532379,1.123491677,95.3993405,42,0.623625273,2.795940275,2.38E-04,2.31E-04,0.002967782,0,0,0,4.53E-04,0,0,6.84E-04,0,0,0,0,0,0,0,0,0,0,0,0,0.002115938,0,0,2.38E-04,0.001733916,0,4.52E-04,2.31E-04,0,0,0,4.53E-04,6.57E-04,0,0,0,0.001733916,0,0.003545026,0,0.001288214,4.52E-04,2.38E-04,0,2.31E-04,0,0,0,0,0,0,0,0.010082463,0.01063267,2.21E-04,0.002690398,0,0.00093,4.29E-04,0,8.95E-04,0.007280945,0.008854947,0,6.73E-04,0.001586257,0,0,0,0,0,0,0,0,0,0.003549848,0,0,0,0,0,0,0,0,0,0,0,0,0.022798007,4.77E-04,4.29E-04,0.003030763,0.001073511,2.38E-04,2.31E-04,0,2.21E-04,2.38E-04,2.21E-04,4.52E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21E-04
